Protein	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	HD4_CD34	HD5_CD34	HD6_CD34	HD1_Lin-	HD2_Lin-	HD3_Lin-
CRIPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5045	7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10076	22654	24386	2775	0	0	0
CRISP3	12951	0	2329	0	0	0	0	48005	0	34200	0	0	0	43755	0	6026	0	0	0	0	28190	0	0	0	0	0	0	0	0	125393	20985	3077	0	19205	155465	0	0	20356	0	61065	0	0	120967	0	44887	393440	102944	681286	27559	120530
CRK	34139	0	17051	35044	35814	10218	39175	41560	32345	23434	0	13698	5726	105672	19491	43476	32359	36414	25657	144925	39334	56667	36440	37423	13032	18076	36165	55086	31677	24499	14801	0	10523	16236	31928	97816	0	22101	63640	0	0	35763	36050	32452	36273	29203	58509	0	47587	16741
CRKL	336001	513259	523632	194904	290450	196673	282112	254578	314298	255044	336047	462964	415042	545447	279453	381645	252946	345368	412159	487214	382040	336383	275871	291565	292852	266216	421226	443797	346695	197659	118502	356527	186018	500800	186340	352232	87585	342709	242406	292408	0	280510	450917	312149	785299	1039612	1360265	716864	758169	572569
CRLF3	43616	97781	187568	0	108673	28129	64877	54650	49786	98873	51217	147241	72857	13709	77262	115428	63869	99641	32845	165376	88364	81428	111568	94193	74719	91505	179504	76526	89315	113976	45329	147372	97473	61532	104073	130375	43650	207916	68907	131671	0	96447	41211	23571	78043	149892	155587	285369	198265	152937
CRNKL1	27980	65656	60733	58513	97238	68175	19194	92273	97937	153240	0	86465	43961	37562	84217	58355	79278	215505	76383	20530	69414	102067	44471	84435	68301	72536	67198	69173	71579	93017	54588	162601	124289	18084	93173	75237	86148	51583	72257	45042	55847	48138	77987	90772	30794	10107	10079	0	15359	0
CRNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CROCC	211786	230451	10591	220263	35785	54768	289291	42365	132883	0	377842	28660	22479	434405	84945	195814	131759	216882	263339	115549	191854	143308	47031	132073	197807	14819	203805	154468	72888	33713	216417	104214	73063	200172	299689	61478	14459	269428	159869	96806	20394	0	54720	85117	24147	25780	317798	167126	197710	24897
CRP	10196	0	0	15265	0	31352	49154	0	47126	0	0	0	96941	0	0	76663	0	27783	18924	0	0	0	0	13261	0	90972	0	0	0	1473	0	0	327271	0	605694	45992	91322	0	0	0	0	0	52580	0	83393	56769	39410	0	0	0
CRTAP	45126	92253	65090	22100	35381	277030	0	52774	62772	123886	0	41755	21795	59723	38769	35228	60575	39915	113825	9228	208502	64377	41027	57800	45916	77253	62368	42448	72824	76953	35015	17682	79420	99586	29715	6731	31942	9153	54116	87186	0	53775	49694	0	31966	35853	30293	0	20975	0
CRTC2	0	0	16533	0	7411	0	0	0	0	3305	0	12090	6011	0	0	0	0	0	0	0	0	8709	4870	0	0	0	0	11234	0	9821	0	0	0	0	0	3601	24049	3049	0	0	0	4182	0	0	0	0	0	0	0	0
CRTC3	0	0	7978	0	13121	0	0	0	0	0	0	0	10288	0	0	0	0	0	0	0	0	0	0	6717	0	0	0	7857	0	0	0	0	0	0	0	14164	18779	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	22544	0	3511	0	29396	0	87795	5362	36426	2745	789974	29135	0	0	10839	17336	0	22025	2380	0	0	5646	117991	0	0	19550	31907	0	16704	0	21412	0	0	0	0	101143	27803	84845	99851	56449	0	58509	0	0	88880	54160	59190	0	66563	0
CRYGD	0	21117	65209	0	21169	0	0	0	15302	8675	0	0	0	0	16452	4697	0	0	0	0	0	0	0	112685	0	0	34538	7717	0	6458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82550	35867	56253	63508	0	99336
CRYL1	41515	91448	6212	0	11644	0	68696	32495	37948	0	0	13771	64152	27635	0	0	0	0	16466	11609	0	19476	30554	0	7023	0	0	47203	0	0	0	111846	0	0	88078	48230	0	0	0	0	0	17027	29513	0	14945	0	59610	0	38519	0
CRYZ	502299	181733	367643	218067	546046	812355	164108	375439	372982	537693	517985	486570	418367	197619	321285	208419	262203	290253	255376	236361	321666	223557	237816	359532	168389	191027	220177	727122	296366	604048	176001	611982	278521	530629	419508	422320	870288	300720	66324	39304	1062833	60275	698574	291232	241216	182601	304030	260803	0	120752
CRYZL1	17224	73079	10521	39964	41888	35160	12210	25929	31791	19172	31635	13446	17854	13291	54911	54048	17879	14205	76146	0	31482	26496	69650	28135	23084	12496	38148	50931	29911	23089	21394	19728	2570	47306	19228	88454	6158	59447	40516	33292	0	29572	62368	0	29183	29655	9316	32508	22593	0
CS	2701875	1920311	947860	3060777	983377	3486104	2094949	2297370	1852885	1495496	3206653	818935	877847	3139759	2251134	2469543	3152090	2158391	1375023	2887152	2417499	1650379	1304532	3705235	3252857	1537702	2612071	1849581	2648158	2502246	3811237	2802200	3177907	1959510	3277792	1349755	1424354	2694695	1799399	3611527	5191225	1156031	2432071	2497123	335753	630370	500379	3097996	2085120	2402262
CSDE1	175546	133617	84155	240539	123873	72612	117540	174001	178338	85454	284660	108986	53943	393713	169854	214709	205263	180846	149154	43601	187098	140153	179268	112947	134542	186668	156123	94965	180057	92412	50973	57942	168960	132139	143497	145945	63033	246460	234763	138957	0	100690	151776	96974	316437	296915	185551	232358	334264	227180
CSE1L	417509	502944	549213	536618	722590	208062	351775	421769	434750	358250	645520	624386	330382	581853	466192	604423	374306	520966	442452	654500	483506	443689	448820	324776	404835	538503	424045	482445	472284	282126	169567	315394	454679	401428	256459	417327	128000	653357	454886	317486	0	499585	528693	448822	613306	703628	916948	773474	774645	676808
CSF1R	12292	0	14535	0	12030	0	0	4502	0	37371	0	0	0	0	0	0	0	0	6590	31542	0	0	0	0	0	12940	0	0	0	6165	0	0	0	0	78771	19147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RA	0	0	0	0	18881	0	0	3124	0	17585	0	0	0	0	4406	0	0	9756	0	0	0	0	15863	13968	0	11225	7324	0	0	15006	34694	0	0	0	10508	7311	0	8175	19679	3982	0	18630	0	0	0	0	0	0	0	0
CSGALNACT1	0	0	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSGALNACT2	0	0	0	0	0	0	0	0	0	0	0	12851	10614	0	0	0	0	11344	0	0	0	8533	6450	0	0	10411	0	0	0	14613	0	0	0	0	0	0	21297	0	0	0	0	11311	0	0	0	0	0	0	0	0
CSK	356903	431888	293110	268613	246212	28249	572516	323205	289041	329518	196508	335643	123857	315884	370912	442271	393627	297693	246212	499983	135252	241265	417870	320082	314704	258534	390479	281884	265827	140909	334586	349031	112416	224027	286507	833373	43537	484909	411116	439850	72449	272594	171943	133780	218963	339317	528798	549491	369104	354128
CSNK1A1	10890	39780	43054	48006	32987	0	14560	36720	41505	50780	0	49549	27322	69906	45042	41453	43511	37573	76098	0	20783	36759	53873	45484	33636	50294	40406	43739	46712	69045	25796	28591	61797	24607	55877	61386	38010	60517	34049	8851	0	58589	50904	37659	35688	0	12494	0	0	0
CSNK1D	0	0	0	0	3472	0	0	0	0	0	0	2792	5105	0	0	0	0	0	20787	0	0	0	0	0	0	0	0	31988	0	0	0	0	0	0	0	0	7214	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	0	0	0	0	0	0	0	2644	0	0	0	0	0	0	0	0	0	0	0	6004	0	0	0	0	0	0	0	0
CSNK2A1	428875	314995	368371	319079	310594	201542	153258	389479	336365	366338	377869	425748	299795	362636	428457	448928	359982	444631	320213	413371	281779	317392	366204	325310	400526	376034	318445	262946	402780	396737	250573	343585	351264	337175	391406	331278	319466	443339	223516	322222	207830	328619	410384	490715	515776	511663	348027	304816	231912	262076
CSNK2A2	258226	305976	49957	92766	97641	59943	19924	57556	63236	47908	98217	79206	59612	81226	64237	137000	94457	122145	126005	0	177483	49679	111735	304109	78754	72802	57448	52264	69791	224000	61329	55895	190828	311321	105662	81598	66447	107739	57563	94440	0	89909	96364	21513	383519	364977	310649	174673	305774	125683
CSNK2B	413191	393516	336454	376588	351891	394628	242402	528068	452112	435145	440912	356573	312694	374651	540412	409680	388911	528058	424224	409691	511916	410821	368251	500832	469329	391716	395003	373165	429650	445825	279912	361340	450253	455043	637898	362280	356636	462091	368300	378325	235502	343474	416642	444519	368666	395254	346788	385482	361555	264885
CSRP1	303641	435853	87342	572025	531132	73610	786891	170010	167803	65545	401202	118291	69476	36372	101007	161488	273469	223266	367891	940649	98872	147268	403127	202579	277222	169957	252568	253990	85648	62244	199744	379948	248264	201666	193726	506446	10316	387802	439968	284968	12281	397776	319304	142155	736520	1194138	2983660	660253	694348	490737
CST3	15201	29668	0	74142	189059	396294	311041	20478	37829	163346	32225	37580	24974	0	108772	58518	220100	78352	107136	0	165275	15095	627037	418973	40688	0	271188	0	31208	129410	783488	21801	15376	168788	39738	356312	17090	262294	267882	172633	33201	362220	14178	171697	0	0	0	18696	8306	31566
CST7	451670	468901	0	73812	0	2357439	0	25270	223698	27956	171422	2318	0	186711	27757	240194	26024	208265	34038	0	630899	39638	99627	193636	490670	48064	83053	0	271410	37417	38572	40744	85214	1704932	96239	17100	0	56141	0	306077	486595	29237	25854	0	14749	0	0	520046	704441	1058071
CSTA	144394	1339709	0	653472	446411	297709	2245742	279399	378658	512187	199857	432354	3098	131967	377793	1462542	842799	289798	3036656	81616	1535911	0	1131504	1489077	589618	153748	991815	3151	547253	563357	1859384	233889	169710	533990	91354	3621144	8511	1739249	1491263	3642567	184622	1096049	112693	2045658	112693	280694	341184	1886810	3922589	3181674
CSTB	3514283	827354	771883	992243	1225186	797421	3709886	1030501	1630011	990799	332467	1083401	832765	73977	702885	2005430	1854992	1019090	2118915	1955438	1212819	1285573	1880957	582369	1269939	729351	1393044	1145093	513732	215882	1331818	1891615	573738	2306533	720382	2517844	74378	1543091	1810867	1501500	122231	1326893	1258154	1114492	2127008	2343698	1960889	1045851	499382	849021
CSTF1	12410	73339	92267	66613	102499	35420	51472	178586	112534	121646	29861	160644	138353	55474	95232	82878	94926	93917	92935	47561	55357	100072	95704	32019	99476	112028	68464	134540	65751	84203	79542	126896	76867	21690	87963	74710	172304	99050	70717	36208	18171	91104	114473	358887	149689	114782	69685	21606	0	0
CSTF2	70037	110229	211000	229973	174153	135277	139987	260303	339058	174165	29462	142130	197020	180383	212069	143405	245549	161556	96990	113965	193699	192954	168723	99627	244639	150574	103896	146515	124023	139184	248043	177200	204275	77603	232590	167788	142093	154666	146365	239329	217416	157135	176330	417629	85692	85611	68235	56319	96290	39007
CSTF2T	10188	70774	43129	43357	13166	27187	0	67123	72218	30129	0	27232	40421	0	42992	55183	85189	54324	130685	0	40458	57105	13503	16725	22163	25368	14175	78684	31118	26210	28986	56302	33700	18794	69904	25923	20348	73781	22102	31139	0	8525	43362	190158	40355	0	0	0	0	0
CSTF3	129231	139462	183654	153473	258768	131741	115984	271586	307310	195634	50912	138076	113481	317765	158217	192313	269518	209605	136476	248866	151208	256579	142047	265536	297430	202880	148614	260094	183964	205868	327406	236787	162445	135278	206507	88749	226116	222603	183318	278528	180329	92400	213583	345763	144697	99532	85371	78702	76621	46205
CT45A8	0	0	0	0	21679	0	0	176266	0	0	0	0	0	0	0	0	0	0	0	0	25653	0	351806	0	0	0	0	18432	0	0	0	0	0	0	14371	0	4038	0	729120	0	0	476373	0	0	0	0	0	0	0	0
CTAGE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTBP1	0	7328	0	0	1665	0	0	0	4375	0	0	7126	1256	0	0	6174	0	3146	10790	0	5273	2521	3999	0	0	0	0	0	6419	0	0	0	0	0	5002	3795	1491	0	5370	0	0	2575	0	0	0	0	0	0	0	0
CTBP2	114843	264868	36701	0	88760	185351	170718	184769	199278	141254	133677	127002	96211	186133	136412	106285	197875	173908	111263	116517	45992	212993	148271	197428	255660	0	156851	229894	136942	79695	179952	244521	226009	41106	190353	109637	80800	197852	112323	216408	176797	80103	242771	315635	154018	154908	147526	44796	30765	16818
CTBS	134869	57716	58931	15419	42731	203854	157957	99616	19733	35709	27196	56422	31498	137043	52958	34116	108487	138622	15546	0	17985	25779	120983	172128	115270	31870	109173	23326	90771	89681	427205	118735	0	162028	86360	58862	0	73559	105807	186645	218697	98343	199373	38126	53684	114406	0	301825	177726	189946
CTCF	241212	140070	355965	68970	118061	286227	25127	160372	228207	351530	170379	438383	567701	24950	185735	113416	134436	141232	234934	90631	242838	329089	146760	280549	188007	289944	177491	141516	163865	262289	137359	302410	281480	128284	376265	101597	162318	153719	114569	182750	335986	290142	128627	57450	511976	446832	314685	270164	212446	118315
CTDNEP1	0	0	0	0	0	0	0	0	0	7464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25975	0	0	0	0	0	0	0	0	12454	5326	5145	0	0	0	0	20531	0	0	0	0	0	0	0	0
CTDP1	0	31427	60400	19379	121144	0	33598	22113	153811	71592	0	87638	53940	0	66483	38480	21934	53915	68829	0	38800	20816	89479	23748	40428	72241	43136	59972	49619	52344	4242	41997	22704	0	4333	65975	126058	46678	27743	0	0	57630	18244	14058	56001	10804	0	0	14230	17709
CTDSP1	0	0	0	0	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2238	0	0	5777	0	0	0	0	0	0	0	0	10948	0	0	4901	0	0	12754	31113	32474	0	0	0
CTDSPL2	0	48254	28330	6937	48491	34486	0	28417	22224	102306	0	49252	68263	0	30555	4446	90683	57658	65578	0	69897	43438	15378	89807	19131	66090	39159	8549	44845	70521	6743	38781	75591	0	81346	32487	94834	22887	9966	51821	0	63493	35444	40903	18897	11778	6333	0	19806	5934
CTHRC1	12258	10047	0	0	8929	29011	0	14737	8022	0	0	0	6474	0	0	0	18657	67226	7714	0	19990	9272	0	6264	9637	21661	14764	0	10761	5539	0	0	25337	0	33413	0	21145	0	0	26486	0	22715	29121	0	0	0	0	0	0	0
CTNNA1	0	9382	3444	6802	0	0	0	0	0	7368	0	0	23489	0	0	0	0	0	5889	35400	0	40987	1843	0	0	3005	0	0	0	10346	0	0	16946	0	55552	14870	27580	0	18700	0	0	16410	0	0	24575	0	0	0	0	0
CTNNA2	0	0	32228	0	0	0	0	0	55449	0	0	0	2082	0	0	0	0	44429	0	0	0	40624	17741	0	0	0	0	6268	27838	0	0	0	0	0	0	7098	0	0	5000	0	0	0	50464	0	4125	0	0	0	0	0
CTNNB1	0	0	0	0	2822	0	0	0	0	0	0	0	18540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9974	0	4855	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNBIP1	0	0	10870	0	10855	0	0	0	0	4281	0	32849	7926	0	0	0	0	0	0	0	0	0	0	0	0	0	2407	29853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNBL1	136562	225475	133844	232963	85935	197556	125022	233126	132414	145642	172461	169628	194109	198643	235107	186699	219328	74344	143219	155389	245517	186336	137052	165657	227564	116429	153334	204318	159856	111869	204896	231246	213928	206424	164494	133071	100528	202049	152747	167279	154814	121091	223033	406960	210610	177571	133607	252006	342593	71304
CTNND1	0	0	3421	0	11597	0	0	0	3946	8803	0	17837	11086	13950	2556	3864	0	0	0	0	38513	23053	0	0	9634	48371	7276	32010	0	0	0	0	0	27273	83831	14528	34320	7245	0	0	0	0	0	14027	43483	173600	33523	0	0	0
CTPS1	133957	163560	148786	136090	111757	52672	79596	86676	128211	137280	204109	166175	97821	70563	96707	88393	102765	142051	112098	83932	98028	95941	166581	231360	121060	191050	148453	90182	133473	89940	0	111315	157119	209010	91924	101149	107984	113752	106147	144404	0	135133	41805	34733	207066	302525	272689	574984	415296	1354140
CTPS2	0	27563	23023	0	16215	0	0	12968	0	5622	0	36825	25435	0	7974	3700	0	10253	13986	0	15483	38960	82838	0	0	7073	6014	49574	7240	8648	0	0	0	18433	0	0	20502	0	0	14852	0	11745	4322	24406	23667	14475	7912	0	14359	6130
CTR9	51324	58748	49216	61622	63690	62387	40030	84448	114319	74443	33770	51700	66017	14913	75314	71853	109535	85638	48691	20179	90949	102748	61713	106903	96981	78875	57977	70484	93998	69591	64111	100450	147460	23286	90968	53484	117115	62638	65821	35232	49664	58069	87585	167387	39509	28810	10794	18694	19299	23533
CTSA	947233	170419	206111	510187	572884	1646177	757872	451358	255920	379226	403650	172223	78452	796627	708740	1188735	664090	827354	74061	371848	594606	52610	936804	1303740	778035	725222	842348	59792	1150550	724772	1543441	261096	537196	368979	607148	708932	312081	1064499	1244533	1207849	979538	690284	458749	144577	119703	481516	261203	1197646	987686	2002202
CTSB	659112	461466	292771	770005	1214267	1497608	1860114	785346	803554	1309207	583053	1265416	1922898	509973	900005	770579	1340229	1301484	2841562	447080	1155380	873810	1936433	943039	1062479	1124164	1073075	1131077	547978	1864867	3808644	1509793	629255	1199765	795216	2140695	537502	1030203	1634251	1379663	1629207	3079682	1317157	1066083	778536	2182201	1171281	700195	1202369	836304
CTSC	498298	185349	811002	641088	285013	794325	378444	1024605	549814	391964	477350	647106	627173	408568	1392364	658175	1121572	965277	240023	558461	723149	160813	793157	226877	712221	634614	420523	313113	509368	398719	873850	102873	234147	777588	523444	913760	1144707	660075	521079	376794	1983375	528809	1040840	1129854	126174	235492	176693	1905345	1267111	1374464
CTSD	6016581	2504599	2954284	2878291	1405751	7590175	2918248	2709129	6557966	2117904	1869953	2637623	1420396	5706022	6134894	3667200	3495538	3004999	1122962	1923128	1799362	2543822	3566539	3052162	3265097	4662136	1784656	2392943	6425784	5104798	6570184	3893474	1448131	3178253	3638209	3087282	1922465	5569034	2781092	5349380	8339984	5999481	4186424	3940158	751730	1044716	1171769	8699925	6722127	7071435
CTSF	0	0	0	0	0	70500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48508	0	0	0	0	0	0	69557	0	0	0	40619	0	42116	0	0	0	0	0	0	0	0	0	0	0	0	9754	0	0	0
CTSG	17998438	11977153	297771	5130203	77214	23441251	474626	2169591	1860362	1961005	4614572	861823	868872	15585530	128708	4502404	2505111	7489370	2700447	3203079	12697824	833355	1835534	561289	4919415	1019200	157642	52788	4268118	10810596	3520675	3294899	2516656	31592532	12033554	592154	4986	10491169	382577	17232132	6205300	343637	5995231	1404797	790556	3765240	2315188	9206030	14807189	14288815
CTSH	100522	70332	28738	588401	164167	96829	829898	60344	0	18787	0	57719	44208	0	95131	7989	319094	176209	628154	0	276725	0	171579	11042	364788	124349	95320	0	0	52116	1452510	74792	0	117035	85561	888975	121081	51221	1034203	595180	0	88566	0	0	0	0	0	0	0	0
CTSL	32698	0	0	87694	58788	156395	47224	33375	24981	129894	158804	25380	77246	0	44006	72819	7515	62738	50266	0	15155	5232	66837	36423	16697	48676	73599	55309	108692	77253	200719	0	188689	112721	61853	225337	43121	27355	243896	37630	90957	209327	39712	26950	0	0	0	0	0	0
CTSS	982305	271448	758200	186007	1735482	485428	839117	591096	643916	1398809	751766	947622	204515	765742	962010	1009250	1289560	1419628	359930	301271	213179	425823	850380	2011461	904806	848934	1350682	488479	804201	1064189	3566147	580664	438424	191722	1213251	1849925	370015	2045262	1136263	1718678	1039068	714967	374683	911038	211528	435850	240130	1052433	679984	940217
CTSW	884273	102723	34874	0	0	1066845	0	158077	79473	92070	0	350475	38924	0	426110	273727	43784	18858	37186	44652	1270113	0	47759	41795	79946	55096	10563	0	94323	21842	25010	5715	23719	2784120	11527	0	152868	71996	0	21898	39661	34480	0	6893	71990	123472	15056	0	0	0
CTSZ	555020	649689	176424	992056	691921	1948203	1510097	591129	626779	630662	690865	553335	418777	478599	649020	658680	1833717	1400973	1454919	16605	1027853	228507	1104915	1257362	1393111	244634	1109718	337691	556218	857821	2979330	445804	593915	1875849	761230	1379581	97213	1258960	1341346	2892940	1408601	1076897	487064	1138389	97680	171032	193010	1113857	725963	765618
CTTN	0	7249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14963	0	22016	0	0	0	0	0	0	0	88398	581685	1769912	126918	124612	0
CTU2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9066	0	0	6392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUL1	23590	79131	42231	37866	58259	20497	0	35419	56355	34979	18100	52078	52206	0	37245	31598	28539	19240	111909	0	87300	39885	47700	26062	20488	47397	45982	32619	23217	25784	0	91955	47931	80102	11602	55294	6708	40599	11801	10805	0	49454	47749	3794	75949	81736	46181	10639	74930	33582
CUL2	46167	79813	100426	20695	74061	15121	26216	56571	20574	55950	0	83240	62221	28316	49382	67860	28110	57059	66544	50034	49356	44726	66475	34077	0	94358	57032	55629	48072	49673	0	51955	45579	39626	34220	101771	30061	43258	68421	23719	0	67772	90510	13085	99963	112677	124591	0	16544	8549
CUL3	95194	192447	98875	139706	101824	110907	49660	98523	126014	87687	139094	94564	79687	131503	83400	102794	92699	185402	142608	119332	113601	118016	95617	97216	93708	81491	83810	127336	76179	94517	78274	157421	121186	195559	81459	78683	64474	112620	85583	348282	0	75348	88715	138025	113725	142553	98989	0	13903	14804
CUL4A	94400	134378	142056	81368	90261	78429	19789	80291	82294	91002	27792	112540	99824	75734	44650	119441	44622	58723	81419	187646	98188	92311	75632	88593	69192	44275	67554	101833	97780	79796	34937	59470	89538	99817	82418	88475	45289	112984	86460	33845	0	89864	97067	39790	82104	64206	61645	0	48736	25947
CUL4B	61086	168091	121081	25188	108869	23589	16055	72483	100052	97341	11102	75322	68754	16964	58959	81994	73745	56712	217908	119439	92943	100781	54439	73884	45362	84873	151326	91403	72203	94145	11143	84586	63077	83399	496689	44515	35727	51873	53467	61678	0	46843	61063	27398	54113	84254	22750	21270	0	31276
CUL5	73202	74060	57746	33761	75709	26077	0	36780	66106	33097	0	76068	76266	40340	46923	86267	45004	54264	72354	252630	25894	56182	77972	64156	38352	39624	54228	75741	61456	82167	22855	54656	48735	50890	58345	78457	26283	63161	29568	22185	0	54768	70958	12526	50904	12045	59560	47960	59920	25782
CUTA	418226	350148	122336	300759	323392	174246	483280	379186	240281	182242	547447	212798	120988	550090	350042	377558	179625	236701	446581	378506	261770	350166	270315	137100	433419	161580	358727	412555	359179	253257	282395	293934	214523	409620	173504	255384	15687	481978	237175	195444	208730	112764	271726	509743	180872	121439	258563	181468	30948	132322
CUTC	88156	139675	152019	0	144179	87168	63487	46232	155521	41927	20131	106967	173962	139892	138498	150025	107303	67278	21554	39431	88767	146491	64702	76928	64963	94689	46003	279169	79500	46249	40636	168900	84837	115812	122539	14425	9001	100955	3613	56389	27371	75134	273437	203769	67832	38903	34509	0	0	10360
CUX1	0	0	10705	0	3514	6262	0	0	9042	0	38841	5142	18077	0	0	0	5246	9569	0	0	0	8628	0	0	6373	0	0	11853	0	17428	5868	0	11680	0	0	0	34065	3765	12161	0	21650	0	0	0	12538	8659	2931	16615	10634	7518
CWC15	34400	152563	285814	122519	223075	144120	107254	186763	372345	267233	64059	197528	396260	35005	290715	135092	128465	80068	169078	217806	203666	252246	141182	190546	91984	197939	350862	396809	143729	222369	82460	112668	195036	68394	151537	127112	378454	102919	138019	149635	209046	196475	144109	207544	391497	362760	402584	120416	107314	129444
CWC22	7754	24987	7627	0	0	9675	0	7038	0	20705	0	20661	34382	9958	8199	0	4211	1787	43061	0	5565	12082	2243	5624	0	20706	1461	14334	3377	16530	0	0	0	0	10102	7355	25841	0	0	0	0	11060	3208	0	17755	13445	0	0	0	0
CWC25	0	0	2721	9037	11868	0	0	7511	46369	23672	0	4072	5364	0	15041	0	0	0	0	0	0	13282	6222	6957	0	11081	5496	7177	0	0	0	0	0	0	8849	8164	0	0	13201	0	0	0	5800	23276	0	0	0	0	0	0
CWC27	0	910690	12447	28392	39159	0	0	273224	8028	222927	199762	6008	7608	0	13477	9174	0	576830	37000	0	0	113155	9806	472278	853148	119235	109325	27709	19573	84032	56739	0	569792	0	5845	0	0	131651	13756	326160	0	74016	169840	12970	74807	87920	21341	671927	267257	880596
CWF19L1	3751433	3999644	54099	75412	49683	6458516	0	70352	351843	127739	1184187	68501	51140	76001	128909	667839	165178	177663	553195	413962	3177520	144548	106301	65437	147069	44101	85716	55534	504256	2143177	105564	564587	255627	6395873	1182390	55671	45568	713727	90302	2558261	266043	35155	255288	36648	110873	92961	46921	4398587	7578779	3171349
CWF19L2	26245	46736	2127	11318	8669	0	0	0	0	0	0	9010	3358	60794	0	11099	0	26703	80540	0	0	17630	9542	5382	0	10603	25062	20926	32686	6849	0	0	0	11389	0	18253	15320	4579	22594	0	0	5075	16051	0	6393	0	0	0	0	0
CXCR4	0	0	0	7724	36223	0	0	0	0	3325	0	0	5741	0	0	0	0	13588	13610	0	0	0	8073	28121	0	20353	23532	0	14566	12886	0	0	0	0	0	0	4876	0	6842	0	0	40008	0	0	0	0	10839	0	0	0
CXorf38	0	0	0	0	0	0	0	11007	0	0	0	0	4158	0	0	27761	0	7490	0	0	0	2289	24577	0	0	19533	0	2663	3199	0	0	0	0	0	0	33680	3678	15219	34945	0	0	26920	4677	0	0	0	0	0	0	0
CXXC1	0	5694	28065	5206	4174	0	0	0	0	13019	0	22994	37786	0	43500	18351	0	5013	6486	447083	0	19713	12417	6710	0	22616	5637	0	5094	25300	0	0	0	0	0	0	109232	0	0	0	0	3901	4787	0	71132	64621	28041	9751	0	0
CYB561D2	34390	67232	47209	113633	63748	130050	112896	123758	31491	66184	58294	55874	64004	0	67743	62370	73176	101108	43498	0	20885	28049	64562	60868	84507	77016	54101	10242	52539	129043	206213	54308	109576	12798	94638	94517	117485	43869	51617	80565	150326	120360	50821	21982	12336	16977	19298	31895	21539	69235
CYB5A	146932	92142	8545	96055	0	336084	19778	128446	26817	47505	17952	11295	38261	34134	132614	229742	186284	178968	103171	8931	286851	210736	85437	42186	97355	78276	53554	117101	130152	223948	109784	140881	135794	73687	307404	84854	119061	145076	71314	31165	118947	33541	218896	157473	53271	120656	57196	15008	0	8032
CYB5B	595587	600634	635239	956460	727734	1189154	822439	1120658	902482	1228687	583697	296131	482507	272996	1200969	721155	1076096	1318406	590148	1179549	840447	741472	740770	1191479	1124328	1074004	1101640	928144	1005610	1000815	1481845	1005298	653700	1006995	886999	1092948	344408	556133	1169758	792095	1307889	765708	1106713	512927	105818	293162	186462	825018	591586	625127
CYB5R1	476392	269019	48996	278352	121906	727953	232591	222447	106072	145411	79945	94570	204584	350803	267534	366048	271714	132903	187189	247216	424763	169175	309258	362372	275913	136766	173218	297705	333194	526069	356576	359441	247634	374551	371605	176916	199181	291164	335838	266194	289999	200120	191735	129217	71020	81497	177402	268819	133530	185057
