gene	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	ND5	ND7	ND8
COQ5	0.095	-0.433	-0.275	-0.183	-0.17	0.06	-0.09	0.158	0.085	-0.006	0.072	0.091	0.451	-0.225	0.028	0.051	-0.075	-0.021	-0.179	-0.146	-0.267	0.078	-0.129	-0.19	0.004	-0.126	-0.161	0.472	-0.148	0.003	0.382	-0.043	-0.083	-0.16	-0.273	-0.172	0.434	-0.114	-0.308	-0.106	0.944	-0.072	0.156	0.154	-0.523	-0.69	-0.502
