gene	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	ND5	ND7	ND8
UTP6	0.237	-0.096	-0.023	-0.136	-0.21	0.531	-0.491	0.117	0.119	0.485	0.28	0.25	0.027	0.04	0.113	0.045	-0.077	-0.146	0.084	-0.08	0.1	0.224	-0.322	0.37	0.087	0.356	-0.112	-0.066	0.018	-0.058	-0.22	0.018	0.577	-0.108	0.228	-0.812	0.247	0.018	-0.512	-0.681	0.782	-0.149	0.054	0.369	-0.612	-0.794	-0.936
