gene	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	ND5	ND7	ND8
RBM25	-0.333	-0.184	-0.123	-0.022	-0.192	0.24	-0.156	0.041	0.153	0.346	0.09	-0.068	0.259	-0.253	0.07	-0.144	0.108	0.074	-0.127	-0.316	-0.095	0.151	-0.1	0.028	-0.022	-0.039	-0.139	-0.048	-0.212	0.138	0.266	0.025	0.33	-0.334	-0.024	-0.158	0.537	-0.095	-0.09	-0.088	0.631	0.004	0.107	0.781	-0.281	-0.303	-0.585
