gene	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	ND5	ND7	ND8
DHX36	-0.243	0.174	0.371	-0.258	0.094	-0.06	-0.119	0.043	0.282	0.137	0.128	0.215	0.291	-0.1	0.142	-0.027	0.004	-0.146	0.021	-0.208	0.009	0.211	0.064	-0.009	0.096	0.08	-0.044	0.3	0.078	-0.371	-0.255	-0.018	0.024	0.016	-0.102	0.04	0.045	0.218	-0.178	0.183	-0.414	-0.065	-0.132	0.239	0.055	0.258	0.382
